disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,405020,False,0yERcLFHXV0kbdZZktZMqZ,False,True,Moonlight Sonata,22,6,track,album,Classical Jazz: Swingin' Jazz Interpretations of the Classics,2016,jazz,0.234,0.242,6,-21.655,0,0.0332,0.819,0.383,0.111,0.192,73.393,4
1,253466,False,0G2vDBtdaH1f7edE0ZxcVQ,False,True,From the Beginning - 2015 - Remaster,27,15,track,album,The Anthology,2016,jazz,0.617,0.187,4,-18.646,0,0.0444,0.352,0.394,0.119,0.326,133.222,4
1,189533,False,6J9bDaOYIB6iU7LuyL7EVu,False,True,Llame a Chango,27,12,track,album,The Best,2016,jazz,0.7,0.551,1,-7.329,1,0.0445,0.657,0.0026,0.122,0.807,85.532,4
1,81375,False,4sJr8UqtqjFvlREywPHehr,False,True,honestly,25,8,track,album,SAILING LP,2016,jazz,0.549,0.671,6,-10.052,0,0.0528,0.74,0.974,0.113,0.648,149.896,4
1,206108,False,1xImuDE2nxnkH8qAkLUd7x,False,True,Coolie High is Life,27,2,track,album,On The Way Uptown,2016,jazz,0.52,0.822,1,-6.509,0,0.275,0.00411,5.78e-05,0.0857,0.595,182.23,4
1,118186,False,5yasjvnBxjxb7eCwl5EU9l,False,True,Me Faltabas Tu,28,5,track,album,"Lo Mejor de Cuba, Vol. 1",2016,jazz,0.38,0.27,5,-13.753,1,0.0359,0.159,0.807,0.0971,0.354,161.577,4
1,63157,False,3YKP7nQb9mkxW9GxKmLwGn,False,True,Heaven,32,5,track,album,Sea Si,2016,jazz,0.746,0.215,7,-15.757,1,0.0483,0.91,0.0996,0.11,0.885,152.214,3
1,342893,False,1lGYokAoahIBpsxepimBKZ,False,True,Darkstalker,28,6,track,album,Sunset Mission,2016,jazz,0.184,0.0265,8,-29.516,1,0.0318,0.911,0.922,0.108,0.0265,182.379,4
1,275386,False,4VfvFSs3zjy1MPIyJNLv4W,False,True,Dreaming,31,3,track,album,Day To Day,2016,jazz,0.423,0.388,8,-15.52,0,0.0629,0.97,0.824,0.123,0.182,92.648,4
1,373946,False,4w1IwCOEWobiZUh5uA35GZ,False,True,Then I'll Be Tired of You,35,6,track,album,Love & the Lack Thereof,2016,jazz,0.456,0.158,7,-15.007,1,0.0363,0.946,0.00401,0.109,0.122,110.391,4
1,271533,False,40RGrh8QIodBNGSU1dfgDr,False,True,Siciliana,29,1,track,album,Balladscapes,2016,jazz,0.327,0.117,7,-15.907,0,0.0311,0.968,0.906,0.101,0.14,95.101,3
1,241713,False,064ZJ2oXIsUrktqBuajhns,False,True,The Simple Life,27,7,track,album,Culcha Vulcha,2016,jazz,0.563,0.788,0,-8.995,1,0.0743,0.00158,0.873,0.0917,0.928,166.054,4
1,132762,False,43A8VtuqZuJHn8CCtnSL2l,False,True,Walking Back Home,46,1,track,single,Walking Back Home,2016,jazz,0.645,0.405,10,-8.716,1,0.0306,0.789,0.000888,0.128,0.409,105.115,3
