,disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Genre
690,1,243333,True,2Vevs2eAQNNb7NTpKj5kqA,False,True,Cut Her Off,53,3,track,single,In Due Time,2014,0.769,0.611,8,-2.85,1,0.039,0.098,0.0,0.221,0.0901,144.037,Rap
691,1,188813,True,27E4psA6L8EPkArzqOwT0j,False,True,Stoner Thoughts,57,1,track,single,Stoner Thoughts,2019,0.789,0.527,5,-5.72,1,0.0972,0.123,0.0,0.0445,0.689,81.508,Rap
692,1,216013,True,5SsR3wtCOafDmZgvIdRhSm,False,True,Man Of The Year,72,12,track,album,Oxymoron (Deluxe),2014,0.749,0.865,3,-5.228,1,0.0413,0.00536,0.0,0.198,0.371,111.914,Rap
697,1,216247,True,6Xa2q0dapj03CsRzmD0Os5,False,True,Fight Night,67,9,track,album,No Label II,2014,0.874,0.706,1,-5.132,1,0.207,0.182,0.0,0.334,0.895,89.961,Rap
698,1,234215,False,1rfJQpYr0clcyXssjQjk4T,False,True,V. 3005,50,9,track,album,Because the Internet,2013,0.676,0.446,6,-7.153,0,0.329,0.119,0.0,0.112,0.655,82.912,Rap
699,1,148750,True,71mHO4fFmS2Xu5XxZbcRND,False,True,Under The Influence (Body Language),75,1,track,single,Under The Influence,2022,0.62,0.62,1,-6.322,0,0.0375,0.0388,0.000213,0.129,0.459,144.835,Rap
700,1,333746,True,2gSh6B45bWv4gDOhawR8C2,False,True,Part II (On The Run),52,11,track,album,Magna Carta... Holy Grail,2013,0.6,0.636,8,-5.732,1,0.0939,0.279,0.0,0.451,0.351,86.997,Rap
705,1,148485,False,4h9wh7iOZ0GGn8QVp4RAOB,False,True,I Ain't Worried,97,1,track,single,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",2022,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,Rap
706,1,202320,True,3qQ6WFhcAx6LOH1UHz1c0U,False,True,Hookah,61,1,track,single,Hookah,2014,0.678,0.484,1,-6.647,0,0.43,0.735,0.0,0.117,0.219,190.04,Rap
707,1,173213,False,0mzeEr7kHYzVPWF6iTIuwE,False,True,Headlights,64,1,track,single,Headlights,2022,0.635,0.561,1,-7.087,1,0.0569,0.00975,0.000102,0.345,0.454,144.822,Rap
708,1,229146,True,3sNVsP50132BTNlImLx70i,False,True,Bound 2,89,10,track,album,Yeezus,2013,0.367,0.665,1,-2.821,1,0.0465,0.145,0.0,0.113,0.31,148.913,Rap
713,1,243440,True,7rbECVPkY5UODxoOUVKZnA,False,True,I Wonder,82,4,track,album,Graduation,2007,0.542,0.466,0,-8.665,1,0.0831,0.141,0.000445,0.125,0.124,191.385,Rap
714,1,202784,True,4pNT8XTKWb2vhcsqwzdXCT,False,True,Survival Tactics,70,4,track,album,1999,2012,0.53,0.843,1,-2.271,1,0.39,0.428,0.0,0.164,0.919,199.946,Rap
715,1,205702,True,0YH1xT3Z7wR6dZyaCwSziK,False,True,24 Hours (feat. Lil Durk),66,1,track,single,24 Hours (feat. Lil Durk),2021,0.586,0.474,2,-9.21,0,0.18,0.334,0.0,0.118,0.146,91.105,Rap
716,1,194482,False,2wQ411UQL2MRsdAgPRUstT,False,True,Walk Thru Fire,65,1,track,single,Walk Thru Fire,2018,0.639,0.664,5,-4.926,1,0.0357,0.329,1.53e-06,0.382,0.351,116.028,Rap
717,1,235613,True,6CjtS2JZH9RkDz5UVInsa9,False,True,Thrift Shop (feat. Wanz),77,3,track,album,The Heist,2012,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,Rap
718,1,90906,False,7GRu6XaTVRIdV4E0Ty4QGX,False,True,Can’t Hold Us (ANR154),21,14,track,compilation,Armada Night Radio 154 (Incl. APEK & Husman Guest Mix),2017,0.556,0.871,10,-6.351,1,0.0752,0.000744,0.00498,0.253,0.219,128.044,Rap
719,1,174133,True,5DI9jxTHrEiFAhStG7VA8E,False,True,Started From the Bottom,67,3,track,album,Nothing Was The Same,2013,0.793,0.524,8,-7.827,1,0.156,0.0319,0.0,0.156,0.579,86.325,Rap
720,1,229506,False,0Hf4aIJpsN4Os2f0y0VqWl,False,True,Feel This Moment (feat. Christina Aguilera),78,3,track,album,Global Warming: Meltdown (Deluxe Version),2012,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,Rap
721,1,233786,True,4X5f3vT8MRuXF68pfjNte5,False,True,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",77,7,track,album,LONG.LIVE.A$AP (Deluxe Version),2013,0.853,0.693,1,-6.87,1,0.275,0.0239,0.0,0.11,0.662,95.967,Rap
722,1,255053,True,2XHzzp1j4IfTNp1FTn7YFg,False,True,Love Me,79,11,track,album,I Am Not A Human Being II (Deluxe),2013,0.669,0.634,11,-6.476,1,0.0327,0.0125,0.0,0.0946,0.496,124.906,Rap
723,1,241160,True,2uwnP6tZVVmTovzX5ELooy,False,True,Power Trip (feat. Miguel),78,4,track,album,Born Sinner (Deluxe Version),2013,0.667,0.608,1,-7.054,1,0.216,0.324,0.000198,0.426,0.475,99.992,Rap
724,1,229080,False,1BZG99C7Co1r6QUC3zaS59,False,True,Same Old Love,68,4,track,album,Revival (Deluxe),2015,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,Rap
725,1,232114,True,5CM4UuQ9Gnd6K2YyKGPMoK,False,True,Bad Habit,92,1,track,single,Bad Habit,2022,0.686,0.507,1,-7.097,1,0.0357,0.626,7.51e-05,0.383,0.69,168.955,Rap
726,1,219493,False,03UrZgTINDqvnUMbbIMhql,False,True,Gangnam Style (강남스타일),74,1,track,single,Gangnam Style (강남스타일),2012,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,Rap
727,1,198009,False,7a4YwlUER1m7rkWJjYJRAD,False,True,"If I Don't Laugh, I'll Cry",71,1,track,single,"If I Don't Laugh, I'll Cry",2022,0.674,0.595,4,-5.18,1,0.0365,0.358,0.0,0.146,0.207,81.045,Rap
728,1,247800,True,6REbwUNlppTfcnV4d4ZoZi,False,True,Swimming Pools (Drank),79,1,track,single,Swimming Pools (Drank),2012,0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,74.236,Rap
729,1,260276,True,0HFrCOmhCYXlv4NdEwRAuj,False,True,"U.O.E.N.O. (feat. Rick Ross, Future)",60,3,track,album,Gift Of Gab 2 (Deluxe Edition),2013,0.422,0.641,10,-4.947,0,0.323,0.422,0.0,0.317,0.654,187.027,Rap
730,1,300160,True,2P3SLxeQHPqh8qKB6gtJY2,False,True,Poetic Justice,73,6,track,album,"good kid, m.A.A.d city (Deluxe)",2012,0.779,0.572,6,-9.985,0,0.378,0.157,0.0,0.246,0.647,135.956,Rap
731,1,310720,True,4Pwjz3DfvfQWV0rO2V8jyh,False,True,"Bitch, Don’t Kill My Vibe",72,2,track,album,"good kid, m.A.A.d city",2012,0.587,0.698,1,-8.948,1,0.0943,0.0152,0.0,0.442,0.0985,133.954,Rap
732,1,278573,True,5gFoAVTN9YlM9uJCrFZtgl,False,True,Crooked Smile (feat. TLC),71,14,track,album,Born Sinner (Deluxe Version),2013,0.606,0.784,7,-6.293,1,0.268,0.435,0.0,0.689,0.48,80.985,Rap
733,1,145725,True,0s8ZA3XSOMan0nkS6iqRfu,False,True,I’m Different! (I’m still falling),7,1,track,single,I’m Different! (I’m still falling),2021,0.603,0.818,2,-7.432,1,0.0555,0.188,0.126,0.0839,0.539,155.028,Rap
734,1,269266,True,0uFvvXbmGIXlf5ZgtHyYpf,False,True,Bugatti,64,11,track,album,Trials & Tribulations,2013,0.6,0.592,1,-4.947,1,0.0545,0.0191,0.0,0.0955,0.0663,130.205,Rap
735,1,211840,True,1jNrotshHZUS2wj7MU6Lw9,False,True,"FYBR (First Year Being Rich) (feat. A$AP Twelvyy, A$AP Rocky, A$AP Ant, A$AP Ferg, KEY! & Playboi Carti)",47,12,track,album,Cozy Tapes Vol. 2: Too Cozy,2017,0.921,0.442,1,-6.347,1,0.287,0.194,6.11e-06,0.0907,0.0552,124.055,Rap
736,1,367413,False,61s24wRVyG7NP9m7EjdDKL,False,True,Don’t Stop The Party,64,8,track,album,The Beginning,2010,0.869,0.794,0,-6.191,1,0.0984,0.0303,3.81e-06,0.07,0.656,128.022,Rap
737,1,293613,True,65rRB2mspD309xE6YimZTl,False,True,Clique,67,2,track,compilation,Kanye West Presents Good Music Cruel Summer,2012,0.66,0.539,9,-5.947,0,0.324,0.0534,0.0,0.222,0.307,109.318,Rap
